@relation train_80p100_38556_temp_only

@attribute temp numeric
@attribute traffic_volume numeric

@data
256.67,2768
292.02,916
267.73,6087
276.51,5221
291.61,3129
274.22,5159
289.93,616
302.96,4549
304.89,5993
281.134,5394
255.81,4377
258.38,835
287.95,5842
284.88,1586
296.5,357
295,4172
261.58,2788
253.86,5152
269.44,454
273.26,2846
298.19,5346
284.63,5820
260.58,5058
277.08,4264
251.29,5807
294.22,5311
277.82,2784
294.68,1172
269.22,326
279.33,673
269.21,5252
270.12,3302
288.57,363
284.54,2228
263.71,675
285.27,3193
269.08,5642
298.32,3636
287.83,4910
278.23,299
299.35,3684
297.58,5530
296.92,4967
296.19,6199
294.95,3214
293.23,763
270.91,2441
262.28,1337
279.91,3000
296.54,1376
281.15,2827
298.9,5592
285.02,913
279.98,149
254.55,4441
294.04,1082
275.29,335
288.62,851
302.46,6112
266.84,545
304.53,3206
270.36,5287
291.94,6112
259.82,3530
290.94,345
274.68,3942
289.34,4821
267.16,3762
257.53,6393
292.85,534
285.584,4436
285.53,3999
291.75,310
252.91,2314
270.65,1274
287.33,6559
280.499,1559
284.99,3586
248.64,1721
294.18,5304
281,4489
296.51,6075
275.9,4241
301.72,3713
277.75,6258
292.69,354
279.22,2778
260.74,4454
284.42,6589
274.36,6020
292.399,6047
270.62,3771
272.22,1018
275.49,3473
295.3,3515
274.94,1868
278.91,614
291.62,4507
289.56,797
279.22,4910
301.57,5586
272.061,6003
296.46,3188
284.68,255
270.49,1978
265.62,273
274.788,5350
271.95,3246
275.06,6971
250.12,3318
299.3,3588
260.24,791
298.86,3371
281.42,1836
302.4,4723
279.04,6527
286.69,3583
300.74,5820
291.99,403
299.38,3837
286.36,6017
267.6,371
274.65,889
279.81,2171
255.95,2906
269.29,3996
299.03,3566
287.32,3695
285.28,5778
291.48,5518
278.39,4362
291.15,390
284.62,3201
273.09,336
290.84,2706
271.34,470
272.65,344
286.15,6587
283.77,3017
277,3194
270,5951
279.15,5890
274.94,1868
285.47,4250
290.05,5126
284.384,6154
267.65,3682
289.36,2947
276.426,329
292.46,4477
275.72,6221
297.4,15
291.93,824
294.29,3667
299.35,4875
268.96,2572
293.17,839
269.71,5331
279.28,2786
274.67,518
273.72,348
293.64,4669
279.44,2980
291.79,5633
282.94,6451
289.29,6005
272.47,390
256.46,323
272.08,3110
284.02,1633
283.26,5060
273.15,4634
273.94,5088
291.55,649
293.51,4789
285.18,6659
297.79,5123
265.22,4964
298.55,4555
273.72,2491
277.01,1218
294,4911
269.57,4710
299.57,4540
295.37,2274
285.93,261
299.61,995
286.74,5009
274.92,4476
244.89,459
270.01,2278
294.43,2666
301.44,4843
295.62,391
293.51,4789
293.79,335
292.18,4885
295.96,1936
294.41,1505
262.31,789
282.62,4833
277.62,745
254.03,886
271.21,6685
282.55,5054
290.37,5646
293.25,5063
293.08,5422
292.5,5135
295.79,2753
306.76,4538
267.32,335
295.07,2799
286.99,4467
302.57,4420
296.22,922
299.92,3634
294.84,365
298.43,5298
270.89,4699
276.6,5733
273.22,1773
265.22,349
271.02,2809
296.1,1385
296.6,4913
281.36,5676
303.07,4151
294.8,2081
264.37,2890
301.75,3986
279.616,3462
282.39,2752
292.93,3258
296.42,401
260.63,3916
293.83,4732
296.39,780
297.58,3881
294.53,4550
293.19,2823
293.27,787
296.8,4720
293,5005
295.28,5656
283.41,2997
298.31,4919
263.82,4707
288.35,343
290.98,453
300.28,4841
293.82,300
271.19,5817
302.34,4346
269.6,6072
255.28,329
281.28,490
297.48,4905
279.35,411
297.55,3168
284.56,4650
267.9,5161
273.167,5153
249.8,2886
276.62,3021
288.55,4360
272.61,2638
272.51,2697
286.15,1779
247.15,383
296.65,3136
282.02,3815
276.793,4290
264.75,3706
285.51,327
287.21,2190
263.69,3541
301.42,6239
255.21,4135
292.46,6953
287.15,516
284.99,319
291.77,5272
290.78,4032
300.34,3181
293.92,2659
283.51,339
296.46,4603
260.21,1015
273.55,3400
289.12,331
293.69,504
284.17,3504
285.21,347
268.68,561
276.01,3774
284.49,2077
274.08,2506
273.44,2933
277.94,2934
256.35,5192
275.78,5210
261.82,425
270.24,518
275.65,1125
266.48,342
280.33,1677
286.43,2751
284.08,5067
282.84,1830
268.21,2604
286.89,3076
302.45,3666
295.35,6223
272.93,1025
291.85,4971
291.17,817
283.29,5293
271.73,2611
276.32,1335
275.71,562
255.84,2867
290.08,313
268.02,5779
288.03,2932
292.42,5815
273.36,5845
303.63,5016
270.56,5722
277.68,1652
276.28,5258
274.07,250
262,4001
297.8,5524
294.87,4494
278.75,386
291.252,1924
251.21,912
298.79,4451
286.29,6082
284.47,513
280.15,5836
289.44,1468
297.39,5907
288.12,1000
272.37,4989
298.02,2423
289.36,5265
288.41,3492
279.11,2838
293.13,4864
291.12,6223
282.48,5471
292.03,2767
291.48,406
284.37,4857
274.39,4820
277.55,5531
281.64,3459
290.67,5004
281.93,4114
293.21,5168
279.88,301
276.15,5590
255.55,326
289.45,929
261.31,998
284.79,5334
276.63,4393
275.5,1336
278.58,4670
268.9,266
275.15,5863
267.01,5563
277.58,5218
284.68,2433
275.09,4694
269.35,5672
292.29,4509
288.62,851
296.3,4511
261.7,2760
294.44,979
278.19,5490
278.09,7149
266.41,4829
291.17,2823
281.31,301
293.22,1300
294.06,6103
277.15,5190
274.98,1858
281.15,297
302.51,4242
285.49,2951
290.08,1753
301.75,4883
278.49,5727
273.02,483
284.15,5263
291.245,4924
290.08,400
269.88,5160
267.95,2981
276.27,350
269.54,3104
282.96,5206
271.48,4466
291.61,3042
272.32,2652
268.61,3380
274.08,990
285.22,863
269.72,5022
293.98,4850
288.865,5482
291.75,369
282.74,2793
302.21,3797
275.48,904
289.2,737
293.13,4864
275.18,5044
259.94,1749
265.86,299
279.29,4495
276.793,5564
295.14,6666
297.4,4533
298.31,3252
293.13,4184
274.01,5927
293.75,2072
293.88,4905
291.1,5065
272.53,2192
270.88,5424
261.41,369
298.59,6668
279.22,4028
290.69,4154
276.9,6286
273.62,1715
273.29,1070
292.34,2880
263.82,6221
273.09,5050
292.32,368
271.73,1152
282.36,4844
297.62,6592
294.25,2801
279.14,2499
264.75,468
277.36,597
276.89,5156
276.173,720
293.29,422
272.68,2438
284.15,3462
283.35,5670
292.69,1926
284.48,4353
267.89,5052
272.47,4049
287.7,456
261.62,1906
274.14,4671
259.36,733
273.76,7039
269.15,4865
264.36,4896
260.01,4718
275.87,6501
289.02,4725
301.08,3394
290.86,1754
279.2,4464
264.27,5841
289.44,6670
279.62,5090
288.56,4866
271.25,235
290.35,6217
276.95,216
288.68,555
265.93,2089
273.95,2855
301.07,4293
265.94,1858
282.46,4512
274.67,4991
286.42,841
256.22,252
269.87,748
277.95,6794
274.86,976
277.94,531
266.58,1821
291.84,5739
282.01,5656
295.88,3612
292.88,4694
298.21,2741
289.68,6036
265.79,382
272.08,6114
298.76,5088
256.74,793
290.69,4154
290.8,3121
295.95,2632
298.32,3576
277.37,5577
274.08,900
293.95,3005
256.86,5638
291.37,804
301.35,6860
296.95,4075
265.84,2084
291.24,4252
262.28,2315
273.86,5895
297.86,4648
279.62,344
284.9,1644
270.15,401
265.68,5977
287.23,4870
286.832,4929
274.09,332
288.89,344
273.82,521
256.69,1126
299.21,3929
257.48,743
273.75,2334
286.53,4811
280.27,6084
288.04,615
287.65,527
275.28,3493
277.39,5340
273.15,325
249.36,1478
290.42,1929
269.6,2474
271.75,3179
272.39,926
285.22,5762
287.17,353
270.55,5830
289.95,6306
265.05,442
293.63,6612
296.64,5842
274.62,2769
298.29,4618
272.07,4400
273.08,3657
292.15,5982
294.76,6510
274.56,5231
275.58,4531
297.48,2424
265.15,5731
267.16,6127
295.88,5285
267.71,2279
276.28,5359
277.01,1661
273.78,765
274.21,2898
256.28,5867
292.21,2696
286.02,5515
288.86,542
284.42,943
283.36,4636
291.628,399
301.44,5011
276.99,5302
260.93,4536
291.07,5243
278.51,495
290.43,5397
267.06,4587
283.649,320
292.46,4701
287.23,229
293.734,4279
276.7,1451
292.28,5154
271.59,309
296.56,5269
292.02,4258
273.15,2288
290.22,3406
294.68,4734
264.71,5876
271.77,339
275.65,312
270.4,5463
294.26,5073
267.27,2409
299.68,5032
295.86,5182
270.29,2830
295.82,260
296.13,4572
275.21,2427
296.1,3472
295.29,2937
273.28,359
274.74,508
298.68,3177
284.89,4592
274.43,2608
285.32,286
286.49,3002
276.48,6098
282.82,643
304.01,5338
286.372,5385
295.12,4719
285.42,1831
283.93,5931
273.73,3096
268.03,801
285.71,4537
286.22,349
271.09,384
275.88,4824
278.56,616
277.3,4938
273.47,5141
297.8,4623
273.96,3606
284.03,2163
292.06,326
291.28,3164
262.21,3959
261.84,4734
299.45,4966
278.78,4725
273.78,770
264.77,1974
288.58,5719
277.44,3903
272.95,1533
253.33,5246
290.68,401
272.95,2825
289.81,2091
271.26,264
299.29,4911
291.22,1446
274,4690
284.02,5454
299.65,2611
272.47,394
275.64,3370
295.61,4644
286.97,3035
289.55,2071
279.95,2533
296.08,3705
275.08,3073
282.21,5806
291.62,4507
297.44,2966
263.29,6531
256.82,4494
273.15,2754
292.8,2615
278.95,4794
288.3,4232
249.07,601
275.89,2505
281.11,3780
263.42,260
256.53,4616
294.9,5667
274.55,2398
289.62,4560
291.4,604
270.47,2412
290.49,5273
294.35,3242
302.3,4707
283.15,4717
266.52,5387
290.36,955
272.82,1662
260.8,1166
271.02,917
283.48,4380
256.14,4295
270.11,624
294.54,3881
284.96,2956
294.89,4330
275.28,4502
288.89,894
275.21,4679
294.5,4974
291.65,694
283.77,7192
269.43,4045
274,5133
287.23,3073
270.58,2817
266.01,2777
295.22,4740
284.58,5920
293.68,5275
287.09,1255
280.31,1270
286.64,381
250.69,4176
287.62,390
296.15,3363
290.24,312
255.18,271
297.25,3722
270.45,6574
274.36,840
276.33,4580
260.55,2695
288.48,1166
276.58,5376
274.05,1925
301.28,6566
265.29,1828
285.37,580
293.22,586
301.9,4720
288.09,395
280.84,2450
302.9,3677
276.17,4471
302.23,3123
293.36,348
274.24,6607
278.52,255
291.81,4864
276.88,3086
286.08,879
264.72,6514
269.47,643
290.85,6000
289.04,1039
278.44,560
284.05,807
290.58,4560
271.88,969
272.32,4880
293.79,847
273.15,998
285.75,687
299.4,6128
275.15,274
291.66,2915
274.09,536
296.99,1921
276.87,291
278.97,4717
273.86,4532
293.11,3017
256.09,5788
291.84,2679
293.89,373
266.55,4427
294.08,2583
278.23,2747
295.15,4506
270.764,5595
284.15,4558
264.08,392
292.81,1791
298.09,2938
299.47,5281
292.57,2540
296.34,6493
282.58,2401
271.74,5268
268.75,1063
261.65,2344
295.13,6137
297.67,4380
278.35,4736
275.22,2882
262.53,6431
271.35,6174
289.8,4743
273.21,4304
274.88,4473
299.73,4670
286.95,3147
285.64,633
284.59,3632
262.28,5593
277.02,2683
297.55,5527
264.87,633
268.06,2605
269.22,3025
278.97,3989
286.26,4472
269.69,2516
300.8,5344
274.07,3611
286.79,6816
269.68,5643
279.29,2802
267.68,5087
284.23,6279
294.24,2009
291.54,4350
280.22,1491
292.99,2000
281.31,1021
297.26,4198
290.3,655
274.02,2010
294.77,5666
276.793,1200
258.29,4795
287.15,3591
256.07,5542
291.38,2920
297.55,4554
303.93,4569
298.29,4400
301.41,4484
271.62,4332
290.17,855
271.5,4315
291.67,4711
296.4,2751
279.81,463
271.1,1860
278.75,361
282.83,5633
268.49,273
275.95,2617
275.91,4867
273,915
294.79,5402
264.09,358
292.16,268
274.3,4821
290.22,4517
264.93,6318
295.64,3241
268.72,272
290.15,4977
286.51,4281
288.54,5243
305.08,5603
270.09,440
294.97,2677
271.88,503
289.09,6208
255.81,4640
294.04,3223
262.16,436
292.87,4835
287.78,315
248.79,3355
273.15,2411
295.77,5229
268.26,2137
287.09,3023
267.03,5611
255.52,265
292.82,4634
273.01,4470
286.33,939
284.2,4636
278.6,918
295.88,5729
296.15,10
286.64,3452
282.84,1416
270.59,6581
275.02,499
264.05,5054
260.64,3033
293.29,2482
257.86,4448
270.46,5190
279.48,480
291.48,590
292.891,5007
271.11,5327
291.29,985
266.87,1093
292.79,437
301.02,6056
292.64,1961
284.22,4510
289.58,5071
283.69,3319
280.64,227
291.76,4953
268.01,2374
280.15,850
284.49,4463
270.58,2817
276.29,333
273.51,563
289.3,1175
294.94,2603
301.79,5921
279.903,4362
298.15,6777
270.15,6669
271.15,6669
278.84,2078
287.46,3101
264.86,535
274.48,3155
274.78,3575
273.29,4784
256.68,2206
270.15,1919
282.22,2977
286.76,1283
286.22,5009
296.95,337
256.9,1856
272.02,5607
280.77,4642
274.32,2483
288.2,340
274.46,1664
281.738,5650
270.47,2468
272.41,303
273.93,275
273.56,5086
298.29,2823
293.28,5581
290.73,1375
296.68,4373
266.99,2759
278.35,4736
290.79,4813
267.86,2402
275.36,4431
287.64,4240
270.42,5422
287.42,419
270.66,270
296.1,7
268.08,259
299.58,4747
280.93,5329
295.72,5164
265.81,4928
261.48,5085
275.73,537
264.51,831
291.07,4999
266.72,501
259.16,303
262.11,5942
295.62,6428
281.82,561
295.21,6229
284.57,2840
277.74,6217
292.36,4667
292.98,542
277.28,856
294.58,5045
263.53,5853
290.09,2326
276.56,4678
289.51,4694
301.58,5856
271.46,4509
288.33,5550
285.75,4725
254.41,4314
275.61,4614
288.61,4979
265.9,4354
276.65,3222
281.08,2912
268.28,1919
288.54,5648
271.01,661
257.08,886
280.02,1178
277.41,6578
295.71,5570
271.65,380
284.35,1696
284.22,5528
293.01,5104
276.08,732
269.8,5209
282.87,539
303.02,5219
274.12,4462
280.46,4592
284.84,5397
304.28,4216
298.33,3974
290.62,3013
287.89,2293
275.72,6586
300.15,4805
284.55,4864
301.9,4531
250.63,185
287.72,241
256.39,338
279.82,242
248.22,667
259.36,3994
278.22,2704
287.06,2498
252.46,4893
271.41,6251
274.68,1102
259.43,973
261.78,608
276.84,227
285.19,320
300.33,2673
296.78,3286
291.44,4984
285.04,5722
293.24,4738
298.08,2581
295.65,6259
278.89,373
296.032,3050
283.02,6410
271.087,4734
248.13,256
255.01,1046
291.22,5097
285.51,543
291.22,2357
270.86,4096
257.07,295
275.02,4147
295.61,5237
275.75,3245
300.76,3412
288,4438
255.79,3733
286.15,3137
294.035,4895
279.69,2762
292.15,5367
298.05,4626
296.37,2727
298.25,4226
286.69,5736
279.75,318
262.2,3616
291.35,872
296.78,2835
251.39,2542
274.42,4297
260.01,319
274.22,5179
288.01,4904
249.23,5009
283.88,922
294.05,922
281.94,5849
284.21,274
286.62,372
291.93,5818
288.774,5905
279.4,401
252.63,4545
274.21,1031
290.23,422
289.07,2636
273.95,5661
291.1,3249
280.86,545
269.16,4553
272.65,728
279.95,4432
279.87,2424
261.65,4864
296.08,4484
277.41,5051
276.8,5360
271.43,837
267.89,975
249.14,3438
297.85,6740
289.86,6289
273.07,4463
296.04,4848
268.08,175
287.33,4389
275.9,4313
287.99,3741
288.29,6535
301.29,3139
262.42,526
298.79,5031
281.15,3115
297.16,3371
271.69,535
289.57,550
275.52,4133
295.51,4247
271.02,5815
277.85,5066
274.37,4219
279.08,2203
295.37,4426
266.06,4302
287.29,1908
291.46,386
279.22,5235
275.87,3294
271.69,3892
285.28,4370
291.67,3971
281.469,5502
295.02,5658
295.8,1969
289.47,1794
290.3,3811
292.88,4161
270.08,4595
298.41,4911
288.56,267
295.46,2669
278.99,3018
291.58,1710
290.96,500
261.13,4464
293.45,848
273.36,4931
270.88,3126
274.44,3355
271.65,474
294.09,3664
270.89,576
274.15,5787
293.09,2183
284.22,275
295.01,4840
291,3771
282.537,2824
272.6,2460
274.21,2282
275.11,1306
281.6,3794
295.84,1742
279.84,5027
291.47,5190
286.44,5933
297.38,592
288.22,1390
276.62,550
288.02,714
300.43,5462
267.28,3585
279.79,5223
291.94,5272
260.57,3196
294.55,5107
295.22,1406
263.89,2098
280.29,5772
288.23,2979
266.9,4421
258.03,3780
274.37,4836
300.61,3996
270.44,4906
291.76,635
259.14,2185
263.28,2893
284.84,2952
292.46,3618
293.02,4569
296.09,4865
271.65,4465
269.53,4744
270.81,6032
282.62,4833
298.45,3261
258.76,5084
292.29,3389
258.84,4654
270.69,514
291.72,3853
298,4121
293.9,5267
296.5,1835
285.422,2395
288.144,4704
268.86,4871
302.49,4622
269.29,5751
291.08,914
259.79,977
293.25,5653
296.98,292
291.95,4499
290.59,4651
291.74,4391
289.39,1032
275.22,2656
287.51,5564
271.02,806
273.41,2888
273.65,835
275.49,5570
297.48,596
278.75,6679
276.95,1130
285.99,408
257.65,3962
296.94,3154
265.58,3259
258.42,4082
290.46,400
281.09,2575
265.83,2008
296.48,4350
272.91,4387
301.3,2726
297.02,3397
285.63,565
293.83,4300
284.95,2399
273.65,1606
294.14,4505
286.92,336
288.144,5106
270.75,693
271.17,2013
294.15,660
281.71,6457
287.95,3310
290.33,5317
294.65,6300
291.15,4398
285.83,430
297.01,783
275.34,4224
267.75,4804
276.67,5721
276.793,690
282.08,4824
276.36,3334
281.469,4556
284.63,506
283.9,4608
260.22,5044
284.58,5446
255.29,4106
291.54,4438
290.66,6032
274.61,1147
269.84,1251
290.96,2855
298.15,2492
278.88,668
299.97,2853
274.57,4986
301.38,5241
293.75,1535
266.09,2951
256.4,5119
270.22,4173
298.72,7037
279.01,303
291.53,1897
279.15,6514
261.18,394
290.15,6280
281.4,3075
278.9,5743
255.72,3144
297.8,4930
296.58,3
302.88,4199
276.62,369
283.75,6422
292.04,6060
296.47,4232
252.97,6250
294.942,4468
293.22,5903
271.93,1223
292.57,2682
296.5,5
279.555,5681
299.12,3196
286.67,6592
272.84,4923
274.08,516
288.58,5642
293.97,2672
268.26,4470
265.65,382
264.95,712
270.81,2131
289.28,299
273.74,718
287.82,376
267,4771
290.59,1887
271.53,2359
284.35,3929
290.56,479
261.65,249
297.62,4465
279.16,723
274.15,4219
294.71,855
290.55,851
263.22,1587
293.52,5510
296.71,6060
257.15,6362
294.1,2499
254.15,942
296.93,662
261.71,4787
289.62,2211
275.9,5073
273.75,4777
265.49,4062
293.73,6292
274.79,486
271.03,5891
267.29,2601
278.59,4435
288.01,2202
289.63,6567
275.15,4807
249.89,1457
270.21,3164
296.48,4826
279.69,361
270.719,4411
275.02,4667
274.16,2772
290.41,5144
271.75,354
284.36,4123
271.53,785
269.17,4301
261.35,5165
287.54,903
291.55,4784
257.14,3869
274.94,1110
284.905,1074
292.28,6446
284.15,4458
283.01,5111
254.65,4463
285.23,1300
266.03,5685
298.91,6566
290.15,6298
285.28,6008
277.8,916
269.15,865
272.7,2043
299.15,4514
282.889,4922
274.62,1117
283.9,604
279.3,5825
270.536,266
276.29,5029
299.7,5072
296.09,4073
289.86,5799
269.31,4301
270.87,2623
251.15,4027
273.72,348
269.73,4749
274.97,6545
290.54,3399
291.08,475
280.7,2925
274.72,4819
290.78,5813
295.21,6141
265.89,5516
298.27,2257
291.57,356
258.91,709
288.99,6496
289.29,3626
258.46,3703
279.22,2778
296.22,3053
277.73,2626
272.296,402
287.05,4895
294.04,378
271.15,694
273.42,3952
265,3406
285.02,3613
300.9,3198
267.72,389
281.94,370
275.15,4807
291.98,725
276.87,4426
269.07,542
290.92,5332
293.87,3276
297.83,2123
273.04,486
265.93,4955
273.88,2557
274.51,2449
291.75,6264
291.69,406
275.34,2915
302.15,6421
273.09,5001
281.15,5687
269.23,316
299.8,3032
259.97,1375
292.84,3575
284.68,2433
267.29,1384
283.22,1079
286.03,535
253.33,5201
263.03,350
252.88,292
271.76,316
301.26,5231
277.01,321
285.31,4521
277.95,2517
272.23,463
263.91,278
254.38,1867
271.93,1210
294.35,6788
285.01,3020
275.78,4655
268.82,261
274.68,337
265.75,2759
307.66,4858
292.47,1313
280.68,2826
264.93,6092
272.56,3463
283.394,3905
269.35,2883
292.51,3117
293.01,5428
288.6,570
275.58,2853
294.55,5922
275.64,3662
271.62,4485
298.33,3278
290.34,5051
291.15,532
299.39,4289
290.15,3511
291.54,887
288.02,359
273.42,2407
300.76,3975
296.09,3365
292.43,5011
264.52,2341
300.38,2887
247.15,3570
266.1,952
273,419
296.49,3731
279.89,4986
267.88,5593
299.51,4552
294.51,5101
275.95,2730
280.89,3382
273.88,431
294.99,2263
275.95,4501
278.58,5670
267.08,5087
273.08,4791
273.9,5390
281.59,422
276.01,5444
272.15,793
289.5,4469
258.02,3426
273.43,2875
287.59,3180
274.79,5515
271.22,4326
268.15,4704
293.08,395
288.94,1430
273.42,4088
292.24,492
290.62,1499
300.22,4282
290.368,514
275.08,4661
276.16,5972
272.38,2987
275.55,229
274.65,1087
283.4,4165
270.77,2163
275.35,652
271.68,886
278.45,5421
286.35,1466
273.61,3181
275.46,3538
292.03,1190
273.02,1989
260.47,1835
280.75,683
268.08,4754
298.34,4455
271.38,2702
269.1,4622
277.08,5567
265.29,340
258.38,3567
292.29,5157
274.8,2624
293.48,257
273.81,1177
286.86,5476
279.55,6124
289.43,4509
284.02,3878
271.41,5886
283.93,6879
283.699,3823
296.58,4912
266.63,2976
265.67,5539
283.29,5236
284.385,3590
278.49,3063
291.41,3711
292.85,843
274.17,952
267.39,5786
262.7,5429
295.99,2253
278.5,2720
290.57,1609
295.44,5917
276.29,242
282.78,2867
273.74,4738
291.55,616
299.05,4933
286.88,541
293.22,6145
270.72,5458
296.52,2415
290.65,402
265.95,4840
281.81,2880
295.39,3077
274.15,364
266.74,1946
272.85,4573
266.43,434
294.92,2975
270.21,1426
253.27,2147
261.62,1589
286.58,2700
272.64,4453
280.82,843
290.28,5653
296.51,634
274.89,2625
270.62,3771
266.61,4917
261.13,4756
268.34,5991
290.282,5039
267.96,2058
293.02,2755
296.35,1282
292.27,254
271.71,514
273.95,378
295.08,1792
284.65,6089
291.85,1658
268.39,1437
290.93,382
252.77,291
264.77,683
273.92,4879
270.26,2919
263.09,6234
292.87,3589
282.2,2897
273.09,336
278.44,5847
300.38,4037
268.11,5734
296.97,4503
273.64,484
271.63,6008
286.75,327
262.88,2703
266.29,415
266.58,3571
286.77,4719
276.79,5080
289.53,2073
301.37,3041
293.08,6386
300.49,5386
264.94,4661
275.79,4556
293.91,5225
305.44,3887
292.92,2903
294,4911
295.01,4274
277.85,1159
292.7,1904
288.42,1708
264.65,2600
270.63,2460
279.79,793
284.95,4731
273,2532
287.16,3016
299.6,6215
277.53,1442
295.74,4295
277.1,2672
291.7,2924
284.6,602
286.28,359
292.84,377
257.57,2745
266.73,4702
292.08,5048
272.39,1608
267.24,356
289.97,2300
288.55,4906
275.2,2780
291.29,622
261.45,5386
295.3,5083
265.29,5805
260.27,6628
293.29,5030
298.04,2559
287.6,4556
302.3,5356
253.18,1128
262.02,5484
273.08,4792
278.49,2045
295.86,4575
294.55,5296
290.49,2315
304.09,4399
276.055,996
250.08,712
286.62,4823
250.72,4279
287.32,5188
287.71,2828
285.14,6633
292.42,4256
298.27,5319
294.07,828
275.89,3791
259.79,1963
274.95,945
273.15,388
285.22,434
291.35,2096
294.62,3740
288.02,5242
299.29,4580
296.51,3050
264.69,724
274.58,4021
291.76,844
299.36,4118
252.38,891
287.44,463
264.76,336
283.22,559
272.936,1952
277.07,4757
267.07,2673
300.27,5907
273.36,5809
279.07,4494
270.91,2520
292.5,1752
267.42,2906
297.74,249
298.98,5866
270.94,4255
294,2466
256.35,787
288.11,315
278.58,4310
291.74,4391
249.46,6256
288.55,1736
291.75,4990
279.903,4632
295.28,4171
274.02,387
271.79,932
288.394,456
271.65,3182
287.15,1493
275.49,3044
272.03,1208
274.95,868
286.13,3269
280.65,367
271.51,4807
294.01,4694
271.18,4540
301.55,6262
300.35,5581
265.27,503
305.12,4510
289.15,1702
270.29,2028
290.19,4049
248.39,2189
277.38,5107
302.06,4427
254.72,1766
290,421
292.68,6092
295.11,1422
277.21,5215
294.09,438
274.95,408
301.07,6444
299.53,5264
276.1,3938
289.62,502
292.67,870
264.67,1197
253.15,1607
255.37,254
