holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,traffic_volume
None,286.35,0,0,90,mist,4178
None,256.15,0,0,1,sky is clear,4212
None,281.75,0,0,1,sky is clear,3258
None,276.72,0,0,40,scattered clouds,4803
None,290.43,3.74,0,90,heavy intensity rain,4751
None,287.65,0,0,75,broken clouds,5110
None,275.82,0,0,90,drizzle,6720
None,275.21,0,0,90,light rain,2933
None,275.77,0,0,90,mist,2786
None,288.02,0,0,40,scattered clouds,326
None,273.46,0,0,90,light rain,331
None,258.96,0,0,64,broken clouds,3326
None,283.48,0.76,0,90,drizzle,4226
None,280.02,0,0,1,sky is clear,6009
None,272.79,0,0,90,light snow,3794
None,277.37,0,0,40,scattered clouds,6830
None,297.83,0,0,1,sky is clear,4911
None,279.83,0,0,64,broken clouds,3339
None,296.99,0,0,40,scattered clouds,2676
None,290.75,0,0,90,mist,861
None,273.84,0,0,1,mist,2792
None,273.45,0,0,75,mist,753
None,281.165,0,0,12,few clouds,4572
None,255.38,0,0,1,haze,1119
None,297.96,0,0,1,sky is clear,2958
None,286.86,0,0,90,mist,295
None,267.83,0,0,64,broken clouds,264
None,286.29,0,0,90,moderate rain,6430
None,266.73,0,0.05,90,mist,363
None,300.82,0,0,90,heavy intensity rain,3890
None,255.79,0,0,5,sky is clear,3290
None,287.15,0,0,90,haze,2872
None,270.88,0,0,1,sky is clear,4348
None,287.15,0,0,1,fog,292
None,277.22,0,0,1,sky is clear,1503
None,270.92,0,0,58,broken clouds,3795
None,304.51,0,0,1,sky is clear,4421
None,293.43,0,0,1,sky is clear,4258
None,274.05,0,0,90,mist,3433
None,299.54,0,0,0,Sky is Clear,4880
None,254.89,0,0,1,light snow,1502
None,291.53,0,0,1,sky is clear,277
None,263.23,0,0,1,sky is clear,985
None,288.94,0,0,90,moderate rain,3029
None,282.69,0,0,90,mist,859
None,274.15,0,0,90,overcast clouds,4906
None,300.17,0,0,0,Sky is Clear,3822
None,287.13,0,0,1,sky is clear,3354
None,285.58,0,0,90,heavy intensity rain,4634
None,276.17,0,0,90,overcast clouds,2391
None,287.08,0,0,1,fog,875
None,274.56,0,0,90,mist,5085
None,287.9,0,0,1,sky is clear,11
None,292.15,10.16,0,90,mist,278
None,275.98,0,0,1,sky is clear,735
Washingtons Birthday,285.059,0,0,68,broken clouds,629
None,286.86,0,0,5,sky is clear,3343
None,275.31,0,0,90,mist,5133
None,264.25,0,0,64,light snow,5302
None,264.44,0,0,20,few clouds,2861
None,274.04,0,0,90,mist,5875
None,258.28,0,0,90,haze,3651
None,280.43,0,0,90,moderate rain,2687
None,266.61,0,0,1,sky is clear,3071
None,298.68,0,0,1,sky is clear,3117
None,271.79,0,0,1,mist,441
None,294.28,0,0,1,sky is clear,4378
None,263.01,0,0,1,sky is clear,798
None,276.04,1.2,0,90,moderate rain,6203
None,267.49,0,0,75,broken clouds,2768
None,288.35,0,0,40,scattered clouds,3435
None,290.95,0,0,1,sky is clear,2270
None,269.22,0,0,90,mist,2932
None,277.55,0,0,90,light rain,5531
None,274.35,0,0,40,scattered clouds,5732
None,271.15,0,0,1,sky is clear,721
None,292.72,0,0,1,light rain,884
None,278.68,0,0,1,sky is clear,911
None,292.39,0,0,20,few clouds,1856
None,270.98,0,0,1,sky is clear,4191
None,289.56,0,0,1,mist,2316
None,290.77,0,0,1,sky is clear,210
None,288.79,0,0,75,proximity thunderstorm,4534
None,260.57,0,0,90,light snow,804
None,297.62,0,0,75,broken clouds,4948
None,295.7,0,0,0,Sky is Clear,5686
None,301.24,0,0,75,broken clouds,5492
None,293.35,0,0,75,broken clouds,3442
None,288.26,0,0,90,mist,2576
None,294.78,0.69,0,90,mist,4403
None,285.93,0.38,0,92,light intensity drizzle,1293
None,279.47,0,0,20,few clouds,4411
None,276.58,0,0,90,overcast clouds,5250
None,254.48,0,0,1,sky is clear,488
None,265.75,0,0,1,sky is clear,385
None,297.77,0,0,1,sky is clear,3143
None,286.21,0,0,90,overcast clouds,4684
None,291.42,0,0,36,mist,5063
None,300.35,0,0,40,scattered clouds,6997
None,288.65,0,0,20,mist,6434
None,276.2,0,0,90,heavy snow,3803
None,289.88,0,0,90,light rain,5127
None,293.91,0,0,1,sky is clear,3
None,299.83,0,0,20,few clouds,5419
None,285.23,0,0,90,overcast clouds,4390
None,273.1,0,0,90,overcast clouds,6356
None,288.02,0,0,56,broken clouds,4501
None,287.788,0,0,0,Sky is Clear,5621
None,259.26,0,0,90,overcast clouds,3583
None,283.75,0,0,90,mist,6531
None,291.59,0,0,75,drizzle,3651
None,292.44,0,0,1,sky is clear,3247
None,256.15,0,0,1,sky is clear,456
None,295.55,0,0,90,light rain,5126
None,289.51,0,0,1,sky is clear,4131
None,294.59,0,0,1,sky is clear,5041
None,276.35,0.25,0,90,light rain,6418
None,269.29,0,0,90,mist,356
None,256.9,0,0,1,sky is clear,4122
None,291.56,0.51,0,90,light rain,6668
None,280.423,0,0,0,Sky is Clear,484
None,268.66,0,0,40,mist,3598
None,285.61,0,0,90,overcast clouds,5869
None,272.08,0,0,90,heavy snow,5197
None,282.82,0,0,40,scattered clouds,5076
None,272.01,0,0,90,overcast clouds,4955
None,292.3,0,0,1,sky is clear,363
None,302.86,0,0,40,scattered clouds,4304
None,275.22,0,0,90,fog,2342
None,285.68,0,0,90,overcast clouds,1735
None,282.82,0,0,57,mist,3662
None,276.08,0,0,75,broken clouds,4693
None,267.86,0,0,90,overcast clouds,6057
None,266.43,0,0,5,sky is clear,5363
None,264.72,0,0,75,light snow,6512
None,271.08,0,0,90,mist,4427
None,260.65,0,0,90,light snow,4429
None,263.01,0,0,1,mist,1043
None,292.01,0,0,1,sky is clear,4714
None,269.68,0,0,40,mist,2704
None,256.88,0,0,90,overcast clouds,3399
None,253.77,0,0,99,overcast clouds,1130
None,271.79,0,0,90,mist,4207
None,301.06,0,0,1,sky is clear,3666
None,280.66,0,0,40,scattered clouds,3199
None,283.805,0,0,56,broken clouds,607
None,284.08,0,0,90,light intensity drizzle,3863
None,296.58,0,0,90,overcast clouds,4527
None,271.63,0,0,90,mist,690
None,302.99,0,0,20,haze,2721
None,270.22,0,0,75,mist,332
None,260.42,0,0,1,sky is clear,1205
None,298.58,0,0,64,broken clouds,679
None,270.43,0,0,40,scattered clouds,4740
None,274.42,0,0,90,light snow,2971
None,281.95,0,0,40,scattered clouds,4818
None,274.55,0,0,20,fog,496
None,270.21,0,0,1,sky is clear,3278
None,294.07,0,0,1,sky is clear,4906
None,273.74,0,0.32,90,mist,5182
None,272.82,0,0,75,broken clouds,4397
None,291.12,1.96,0,44,moderate rain,2943
None,293.22,0,0,1,sky is clear,486
None,279.32,1.41,0,64,moderate rain,4424
None,247.15,0,0,1,sky is clear,443
None,274.02,0,0,90,snow,321
None,273.67,0,0.13,90,light snow,5548
None,258.59,0,0,90,light snow,3471
None,302.75,0,0,75,broken clouds,4648
None,291.97,0.3,0,90,light rain,2715
None,289.22,0,0,1,sky is clear,3056
None,265.49,0,0,1,sky is clear,2751
None,287.43,0.51,0,90,light rain,780
None,291.36,0,0,0,mist,6483
None,292.15,0,0,90,mist,4501
None,288.11,1.65,0,90,mist,4734
None,286.08,0,0,75,broken clouds,6013
None,270.51,0,0,75,broken clouds,6091
None,269.67,0,0,90,overcast clouds,499
None,292.15,0,0,1,sky is clear,3837
None,277.8,0,0,1,sky is clear,5341
None,287.28,0,0,1,sky is clear,1858
None,271.34,0,0,90,overcast clouds,2489
None,293.01,0,0,1,sky is clear,1869
None,247.49,0,0,75,broken clouds,396
None,293.996,0,0,100,light rain,4654
None,297.48,0,0,1,sky is clear,3295
None,294.4,0,0,8,sky is clear,874
None,287.87,0,0,90,mist,1495
None,296.08,0,0,75,broken clouds,5094
None,282.24,0,0,90,moderate rain,267
None,282.33,0,0,90,overcast clouds,4956
None,284.25,0,0,90,light rain,6052
None,294,0,0,1,sky is clear,6383
None,294.15,0,0,1,heavy intensity rain,668
None,287.17,0,0,92,overcast clouds,5317
None,274.86,0,0,90,heavy snow,4759
None,277.3,1.63,0,40,moderate rain,5663
None,270.58,0,0,90,light snow,1556
None,292.29,1.78,0,90,moderate rain,4509
None,268.21,0,0,90,overcast clouds,3433
None,300.8,0,0,1,sky is clear,4875
None,278.62,0,0,1,sky is clear,2718
None,255.98,0,0,20,few clouds,4775
None,293.69,0,0,1,sky is clear,4612
None,296.54,0,0,1,sky is clear,3824
None,272.64,0,0,90,overcast clouds,516
None,291.39,0,0,1,sky is clear,875
None,262.02,0,0,1,sky is clear,4947
None,291.22,0,0,75,light rain,322
None,288.72,0,0,20,few clouds,6739
None,266.96,0,0,1,sky is clear,5017
None,272.95,0,0,90,mist,485
None,267.4,0,0,40,scattered clouds,5325
None,270.22,0,0,90,light rain,2153
None,247.44,0,0,1,sky is clear,1707
None,294.97,0.51,0,0,light rain,2915
None,299.98,0,0,40,scattered clouds,6185
None,264.61,0,0,90,heavy snow,1021
None,264.94,0,0,64,light snow,5463
None,277.22,0,0,90,mist,3005
None,265.87,0,0,90,mist,3055
None,278.29,0,0,90,moderate rain,2759
None,285.61,0,0,1,sky is clear,870
None,293.14,0,0,8,sky is clear,2367
None,271.37,0,0,90,haze,5393
None,274.82,0,0,90,light snow,868
None,285.5,0,0,1,sky is clear,4925
None,296.99,0,0,44,scattered clouds,3547
None,291.27,0,0,40,proximity thunderstorm,761
None,301.72,0,0,0,Sky is Clear,4672
None,292.22,0,0,1,sky is clear,346
None,290.34,0,0,90,mist,5951
None,274.01,0,0,1,sky is clear,468
None,282.424,0,0,80,broken clouds,1470
None,294.94,0,0,1,mist,455
None,297.01,0,0,0,Sky is Clear,3180
None,290.86,0,0,1,sky is clear,452
None,289.61,0,0,1,sky is clear,5618
None,294.93,0,0,12,few clouds,6507
None,289.91,0,0,1,sky is clear,511
None,286.38,0,0,90,haze,3197
None,267.22,0,0,90,haze,335
None,258.96,0,0,64,broken clouds,319
None,274.51,0,0,1,sky is clear,3503
None,290.82,0,0,90,haze,922
None,292.02,0,0,20,few clouds,5018
None,284.15,0,0,90,overcast clouds,353
None,256.12,0,0,20,few clouds,462
None,259.3,0,0,90,heavy snow,746
None,271.64,0,0,5,sky is clear,4842
None,265.16,0,0,90,fog,6128
None,275.66,0,0,90,mist,4538
None,300.53,0.25,0,36,light rain,5918
None,290.37,0,0,0,Sky is Clear,2032
None,279.925,0,0,92,light rain,4756
None,295.94,0,0,90,light rain,5598
None,249.67,0,0,1,mist,1861
None,274,0.64,0,64,mist,4895
None,260.54,0,0,75,proximity thunderstorm,4998
None,274.56,0,0,90,overcast clouds,6178
None,260.43,0,0,1,sky is clear,4925
None,273.29,0,0,90,light snow,4037
None,281.61,0,0,90,overcast clouds,2713
None,289.36,0,0,75,light intensity drizzle,966
None,273.79,0,0,1,sky is clear,368
None,292.74,0,0,36,scattered clouds,3024
None,290.31,0,0,0,Sky is Clear,1255
None,273.76,0,0,90,overcast clouds,5250
None,286.29,0,0,1,mist,384
None,279.72,0,0,75,broken clouds,1246
None,290.77,0,0,90,overcast clouds,3442
None,256.29,0,0,20,light snow,4332
None,293.22,4.57,0,90,smoke,5205
None,251.15,0,0,1,sky is clear,2352
None,289.43,0,0,90,overcast clouds,5600
None,296.34,0.25,0,40,light rain,1167
None,276.89,0,0,90,overcast clouds,5387
None,251.14,0,0,1,sky is clear,477
None,286.36,0,0,90,thunderstorm with light rain,2802
None,272.08,0,0,90,mist,5197
None,290.6,0,0,1,sky is clear,2830
None,291.22,2.49,0,90,heavy intensity drizzle,4166
None,269.99,0,0,40,scattered clouds,529
None,272.36,0,0,75,broken clouds,6006
None,281.29,0,0,1,sky is clear,5971
None,268,0,0,40,mist,5192
None,279.61,0,0,90,drizzle,911
None,286.91,0,0,1,sky is clear,327
None,283.97,0,0,75,broken clouds,6766
None,273.8,0,0,1,sky is clear,401
None,264.7,0.25,0,90,haze,4270
None,272.94,0,0,1,sky is clear,336
None,304.95,0,0,75,broken clouds,6522
None,290.56,0,0,90,light intensity drizzle,3136
None,265.65,0,0,5,sky is clear,6210
None,270,0,0,90,mist,2554
None,291.01,0,0,75,mist,423
None,294.43,0,0,90,light rain,505
None,289.75,0,0,1,sky is clear,5271
None,288.24,0,0,20,few clouds,343
None,293.89,0,0,68,broken clouds,3148
None,281.68,0,0,90,mist,3062
None,295.38,0,0,40,mist,5416
None,292.85,0,0,40,scattered clouds,2794
None,251.29,0,0,75,broken clouds,5309
None,293.21,0,0,90,drizzle,3323
None,291.42,0,0,36,fog,5063
None,298.66,0,0,1,sky is clear,4281
None,264.89,0,0,90,light snow,5467
None,283.02,0,0,0,Sky is Clear,5522
None,277.4,0,0,90,overcast clouds,6756
None,266.15,0,0,20,heavy snow,2571
None,263.76,0,0,90,light snow,719
None,298.22,0,0,40,proximity shower rain,6108
None,277.46,0,0,90,mist,6029
None,288.03,0,0,90,overcast clouds,681
None,268.92,0,0,90,overcast clouds,737
None,277.22,0,0,90,moderate rain,6821
None,290.51,0,0,40,scattered clouds,4652
None,279.15,0,0,90,overcast clouds,6131
None,273.28,0,0,5,fog,5677
None,272.58,0,0,90,light snow,4267
None,260.08,0,0,1,sky is clear,1215
None,271.12,0,0,90,overcast clouds,5463
None,295.07,0,0,90,moderate rain,3276
None,280.02,0,0,90,overcast clouds,946
None,292.35,0,0,1,sky is clear,291
None,270.92,0,0,90,light snow,3048
None,266.67,0,0,90,overcast clouds,4845
None,282.715,0,0,0,Sky is Clear,429
None,271.17,0,0,20,few clouds,6079
None,268.4,0,0,90,haze,5323
None,265.46,0,0,90,light snow,4861
None,292.56,0,0,75,light rain,4918
None,298.05,0,0,32,scattered clouds,4487
None,294.63,0,0,1,mist,1106
None,291.46,0,0,20,few clouds,1223
None,281.77,0,0,1,sky is clear,1957
None,259.58,0,0,40,fog,2366
None,291.62,0,0,90,drizzle,4560
None,296.1,0,0,90,overcast clouds,8
None,274.2,0,0,90,overcast clouds,3191
None,285.19,0,0,1,mist,2119
None,270.02,0,0,90,overcast clouds,848
None,295.369,0,0,32,scattered clouds,4401
None,288.72,0,0,1,sky is clear,413
None,296.14,0,0,75,broken clouds,2657
None,285.08,0,0,1,mist,5766
None,273.42,0,0,90,mist,241
None,263.92,0,0,1,sky is clear,2795
None,297.851,0,0,0,Sky is Clear,3717
None,282.13,0,0,90,overcast clouds,1284
None,274.58,0,0,90,light rain,5147
None,290.53,0,0,90,heavy intensity rain,332
None,293.5,0,0,1,mist,404
None,279.226,0,0,92,moderate rain,823
None,286.69,0,0,75,mist,3583
None,258.08,0,0,40,haze,4559
None,302.95,0,0,1,sky is clear,4542
None,271.15,0,0,90,overcast clouds,5507
None,283.01,0,0,90,heavy intensity rain,5356
None,280.38,0,0,0,Sky is Clear,1489
None,272.35,0,0,90,overcast clouds,6067
None,278.49,0,0,1,sky is clear,2202
None,257.33,0,0,64,broken clouds,4144
None,269.81,0,0,40,scattered clouds,3635
None,274.03,0,0,90,heavy snow,261
None,267.73,0,0,90,haze,5156
None,278.14,1.32,0,90,moderate rain,4763
None,286.21,0,0,90,light rain,952
None,291.42,0,0,90,light rain,2282
None,297.44,0,0,8,mist,4684
None,263.87,0,0,20,few clouds,2502
None,290.78,3.75,0,90,thunderstorm with heavy rain,4024
None,272.71,0,0,90,heavy snow,5708
None,278.4,0,0,1,sky is clear,2242
None,295.01,0,0,75,light rain,5784
None,272.44,0,0,64,broken clouds,2870
None,293.51,0,0,0,Sky is Clear,2802
None,260.29,0,0,90,overcast clouds,5670
None,294.93,0,0,1,mist,2713
None,276.15,0,0,90,mist,806
None,248.02,0,0,1,sky is clear,1182
None,279.63,0,0,40,scattered clouds,6103
None,299.02,0,0,90,overcast clouds,3674
None,268.15,0,0,90,mist,378
None,278.48,0,0,90,light intensity drizzle,1554
None,288.02,0,0,40,scattered clouds,4982
None,270.65,0,0,1,sky is clear,347
None,304.36,0,0,40,proximity thunderstorm,4175
None,295.95,0,0,1,proximity thunderstorm,340
None,281.75,0,0,90,overcast clouds,331
None,263.42,0,0,1,sky is clear,384
None,292.21,0,0,0,Sky is Clear,2087
None,304.43,0,0,0,Sky is Clear,5021
None,297.35,0,0,1,sky is clear,722
None,278.14,0,0,1,sky is clear,1554
None,295.7,0,0,90,proximity thunderstorm,2299
None,276,0,0,90,light snow,6293
None,250.92,0,0,5,sky is clear,3350
None,264.76,0,0,1,sky is clear,406
None,300.11,0,0,0,Sky is Clear,1162
None,272.11,0,0,1,sky is clear,4757
None,284.4,0,0,20,few clouds,5902
None,278.422,0,0,0,Sky is Clear,1133
None,274.84,0,0,90,overcast clouds,1351
None,274.76,0,0,90,light snow,607
None,274.21,0,0,1,sky is clear,2682
None,292.54,0.25,0,40,light rain,4793
None,286.15,0,0,90,light rain,1802
None,283.72,0,0,1,sky is clear,4837
None,271.5,0,0,90,fog,4315
None,279.55,0,0,90,mist,2381
None,255.87,0,0,1,sky is clear,343
None,275.53,0,0,1,sky is clear,3964
None,294.04,0,0,1,sky is clear,3582
None,294.02,0,0,40,scattered clouds,3611
None,278.08,0,0,75,broken clouds,2744
None,273.79,0,0,75,broken clouds,3941
None,279.68,0,0,1,sky is clear,5345
None,261.14,0,0,90,overcast clouds,2640
None,271.5,0,0,90,overcast clouds,4734
None,279.72,0,0,1,sky is clear,2419
None,253.14,0,0,1,sky is clear,724
None,289.92,0,0,1,moderate rain,1193
None,266.16,0,0,1,sky is clear,511
None,275.28,0,0,90,overcast clouds,4886
None,293.72,0,0,90,mist,4085
None,271.15,0,0,40,light snow,413
None,294.55,0,0,1,mist,962
None,295.28,0,0,75,broken clouds,4563
None,269.55,0,0.1,90,mist,3027
None,289.88,0,0,1,mist,326
None,268.81,0,0,90,overcast clouds,294
None,266.25,0,0,90,overcast clouds,4103
None,293.36,0,0,90,proximity thunderstorm with rain,4196
None,288.19,0,0,1,sky is clear,5243
None,246.39,0,0,1,sky is clear,723
None,249.13,0,0,1,sky is clear,222
None,279.15,0,0,75,broken clouds,5240
None,293.67,0,0,5,sky is clear,4305
None,285.55,0,0,90,mist,5607
None,282.73,0,0,1,sky is clear,2815
None,288.01,0,0,1,sky is clear,6345
None,290.55,0,0,75,mist,562
None,299.11,0,0,1,haze,4660
None,273.67,0,0,90,mist,1476
None,266.06,0,0,1,sky is clear,5234
None,250.15,0,0,1,sky is clear,4963
None,278.25,0,0,1,sky is clear,323
None,277.929,0,0,32,scattered clouds,2548
None,289.18,0,0,75,broken clouds,3351
None,274.06,0.57,0,90,light rain,3907
None,274.02,0,0,20,few clouds,4530
None,276.23,0,0,90,light snow,5270
None,265.29,0,0,1,sky is clear,1014
None,297.41,0,0,75,thunderstorm with heavy rain,5636
None,291.25,0,0,40,light rain,6468
None,283.02,0,0,90,light intensity drizzle,4083
None,273.41,0,0,90,fog,2904
None,259.79,0,0,90,light snow,4718
None,282.02,0,0,90,overcast clouds,364
None,279.903,0,0,92,light rain,4372
None,280.96,0,0,90,heavy intensity rain,4536
None,267.42,0,0,1,sky is clear,5277
None,279.23,0,0,40,scattered clouds,4827
None,276.23,0.42,0,90,drizzle,6154
None,287.87,0,0,1,sky is clear,6471
None,301.15,0,0,5,sky is clear,4430
None,274.22,0,0,1,mist,335
None,250.38,0,0,1,sky is clear,4801
None,281.9,0,0,90,overcast clouds,2125
None,286.15,0,0,40,scattered clouds,5280
None,274.76,0,0,90,light snow,398
None,300.21,0,0,48,scattered clouds,1866
None,296.86,0,0,90,thunderstorm,1709
None,265.42,0,0,90,light snow,282
None,288.494,0,0,92,overcast clouds,4949
None,287.65,0,0,1,mist,6162
None,287.15,0,0,90,thunderstorm with heavy rain,3591
None,284.29,0,0,64,broken clouds,6673
None,268.39,0,0,90,mist,4985
None,282.3,0,0,90,drizzle,5770
None,284.94,0,0,75,mist,3733
None,250.02,0,0,20,few clouds,4680
None,259.02,0,0,1,sky is clear,327
None,269.35,0,0,1,sky is clear,2699
None,254.83,0,0,20,few clouds,1303
None,264.85,0,0,64,broken clouds,2736
None,284.35,0,0,1,sky is clear,4836
None,275.09,0,0,90,overcast clouds,3855
None,282.95,0,0,90,heavy intensity drizzle,955
None,257.01,0,0,90,light snow,3307
None,282.15,0,0,1,sky is clear,5829
None,284.96,0,0,1,mist,666
None,259.98,0.76,0,64,light rain,1978
None,275.51,0,0,75,broken clouds,4545
None,278.35,0.25,0,0,light rain,1312
None,300.29,0,0,1,sky is clear,3488
None,294.55,0,0,40,scattered clouds,3250
None,291.15,0,0,90,mist,5653
None,281.673,0,0,56,broken clouds,4805
None,298.21,0,0,1,sky is clear,3477
None,270.36,0,0,90,light snow,5876
None,282.13,0,0,1,sky is clear,6125
None,276.22,0,0,90,mist,5904
None,257.34,0,0,1,sky is clear,2647
None,273.08,0,0,1,sky is clear,377
None,285.08,0,0,40,scattered clouds,574
None,296.05,0,0,1,sky is clear,2975
None,291.47,0,0,20,few clouds,4272
None,268.19,0,0,90,overcast clouds,218
None,278.15,0,0,1,sky is clear,6370
None,270.82,0,0,90,overcast clouds,4810
None,292.47,0,0,48,scattered clouds,5702
None,286.91,0,0,90,overcast clouds,2963
None,283.98,0.25,0,90,proximity shower rain,5748
None,273.69,0,0,1,sky is clear,720
None,291.48,0,0,90,light rain,3032
None,261.94,0,0,90,light snow,341
None,286.399,0,0,88,overcast clouds,4016
None,269.41,0,0,90,fog,4525
None,258.79,0,0,63,broken clouds,276
None,270.68,0,0,90,light snow,1814
None,272.55,0,0,90,light snow,4717
None,283.88,0,0,1,sky is clear,6368
None,276.07,0,0,75,mist,5155
None,255.48,0,0,40,scattered clouds,4584
None,294.7,0,0,40,scattered clouds,2385
None,266.92,0,0,90,overcast clouds,511
None,262.9,0,0,40,scattered clouds,4930
None,282.27,0,0,20,few clouds,6845
None,257.39,0,0,1,sky is clear,1718
None,287.02,0,0,1,sky is clear,275
None,266.38,0,0,64,broken clouds,5131
None,289.8,0,0,40,mist,327
None,291.2,0,0,36,scattered clouds,345
None,293.94,2.39,0,75,heavy intensity rain,5620
None,292.32,0,0,1,mist,935
None,304.49,0,0,32,scattered clouds,5668
None,285.95,0,0,90,light rain,5210
None,295.744,0,0,12,few clouds,4415
None,276.08,0,0,1,sky is clear,6642
None,272.08,0,0,90,mist,3002
None,304.82,0,0,40,scattered clouds,4199
None,282.53,0,0,40,scattered clouds,462
None,302.71,0,0,1,sky is clear,4465
None,263.01,0,0,90,overcast clouds,4757
None,294.53,0,0,0,Sky is Clear,2873
None,296.1,0,0,0,Sky is Clear,2440
None,290.22,0,0,90,mist,4517
None,269,0,0,90,heavy snow,2176
None,285.94,0,0,0,Sky is Clear,2261
None,259.47,0,0,1,sky is clear,1048
None,275.95,0,0,90,mist,2711
None,267.35,0,0,1,mist,345
None,283.21,0,0,1,sky is clear,1345
None,279.68,0,0,5,sky is clear,4981
None,289.06,0,0,90,overcast clouds,1041
None,283.09,0,0,90,light intensity drizzle,836
None,252.44,0,0,1,sky is clear,3973
None,294.2,5.25,0,90,thunderstorm,401
None,301.15,0,0,40,scattered clouds,4503
None,250.42,0,0,1,sky is clear,280
None,289.77,0,0,1,light rain,1999
None,294.79,0,0,90,mist,4574
None,278.69,0,0,90,light intensity drizzle,2777
None,255.34,0,0,40,scattered clouds,5266
