holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,day_time,traffic_volume,random
None,298.98,0,0,68,broken clouds,Saturday 4:00,426,22247
None,278.77,0,0,20,mist,Thursday 2:00,443,39996
None,260.82,0,0,5,sky is clear,Tuesday 20:00,2863,18375
None,298.64,0,0,40,scattered clouds,Saturday 18:00,3175,47283
None,290.03,0.51,0,75,light rain,Thursday 12:00,5003,7087
None,296.26,0.63,0,75,proximity thunderstorm,Saturday 8:00,3026,34176
None,259.8,0,0,1,sky is clear,Monday 20:00,2587,47485
None,289.86,0,0,0,Sky is Clear,Monday 4:00,839,48048
None,273.51,0,0,90,overcast clouds,Tuesday 2:00,266,43594
None,278.56,0,0,64,mist,Sunday 2:00,616,31967
None,269.71,0,0,0,sky is clear,Sunday 9:00,1916,13904
None,285.95,0,0,90,overcast clouds,Wednesday 15:00,5712,6107
None,280.83,0,0,1,sky is clear,Tuesday 6:00,6057,14874
None,271.02,0,0,90,overcast clouds,Wednesday 4:00,917,32028
None,270.81,0,0,90,mist,Monday 5:00,2907,44172
None,273.09,0,0,75,broken clouds,Friday 4:00,775,10748
None,273.53,0,0,90,overcast clouds,Tuesday 5:00,2623,47297
None,294.02,0,0,1,sky is clear,Tuesday 23:00,1269,8797
None,293.05,0,0,90,overcast clouds,Thursday 1:00,392,2483
None,294.1,0,0,1,sky is clear,Tuesday 10:00,4790,43657
None,267.15,0,0,90,overcast clouds,Monday 20:00,2510,20841
None,286.36,0,0,75,light rain,Monday 22:00,1772,20134
None,288.02,0,0,56,broken clouds,Wednesday 12:00,4501,25501
None,283.78,0.25,0,90,light intensity drizzle,Monday 11:00,4510,33512
None,278.56,0,0,1,sky is clear,Saturday 1:00,527,14289
None,297.88,0,0,80,broken clouds,Monday 14:00,4442,6535
None,257.81,0,0,1,sky is clear,Saturday 7:00,1827,9741
None,295.08,0,0,1,sky is clear,Sunday 9:00,3289,35937
None,301.88,0,0,40,scattered clouds,Wednesday 16:00,6450,30010
None,288.94,0,0,1,sky is clear,Tuesday 3:00,352,15839
None,296.57,0.25,0,90,thunderstorm,Saturday 19:00,2969,1597
None,297.888,0,0,0,Sky is Clear,Monday 19:00,2920,15230
None,279.46,0,0,20,few clouds,Friday 6:00,5521,18779
None,293.11,0,0,1,sky is clear,Tuesday 4:00,914,2875
None,286.03,0,0,1,sky is clear,Wednesday 0:00,535,32804
None,274.43,0,0,90,haze,Friday 14:00,5649,12245
None,293.31,0,0,90,mist,Wednesday 5:00,2874,10009
None,293.88,0,0,1,sky is clear,Saturday 15:00,4342,39147
None,290.62,0,0,90,mist,Tuesday 3:00,347,2346
None,277.11,0,0,90,overcast clouds,Sunday 13:00,4043,27487
None,267.33,0,0,20,few clouds,Saturday 8:00,3031,28620
None,303.3,0,0,5,sky is clear,Thursday 19:00,3611,7002
None,301.3,0,0,40,scattered clouds,Friday 16:00,6382,42772
None,287.19,0.25,0,92,light rain,Saturday 2:00,534,8121
None,275.7,0,0,90,heavy snow,Thursday 16:00,6943,7773
None,290.62,0,0,90,moderate rain,Thursday 1:00,362,26479
None,272.3,0,0,90,heavy snow,Saturday 13:00,5163,6263
None,281.96,0,0,40,mist,Thursday 7:00,6722,44092
None,272.35,0,0,90,overcast clouds,Sunday 12:00,4021,33849
None,290.84,0,0,40,scattered clouds,Friday 22:00,2651,47354
None,274.35,0,0,90,haze,Saturday 13:00,3295,34658
None,297.54,0,0,1,sky is clear,Thursday 17:00,4975,43777
None,257.3,0,0,70,broken clouds,Friday 5:00,2358,23091
None,269.29,0,0,90,overcast clouds,Monday 8:00,5266,21599
None,285.45,0,0,32,mist,Sunday 7:00,1065,8218
None,272.08,0,0,75,broken clouds,Thursday 6:00,5946,37719
None,295.55,0,0,36,mist,Monday 11:00,4717,365
None,283.08,0,0,90,fog,Monday 2:00,351,37614
None,298.45,0,0,40,scattered clouds,Thursday 12:00,4458,44289
None,282.36,0,0,1,sky is clear,Sunday 7:00,1315,13211
None,291.59,0,0,75,moderate rain,Saturday 21:00,3651,2836
None,253.14,0,0,90,overcast clouds,Saturday 8:00,3003,43376
None,285.46,0,0,92,overcast clouds,Friday 5:00,2717,36364
None,287.96,1.72,0,90,proximity thunderstorm,Tuesday 2:00,227,121
None,286.75,0,0,90,mist,Saturday 8:00,3564,43196
None,294.99,0,0,90,overcast clouds,Tuesday 18:00,4930,46654
None,288.22,0,0,90,overcast clouds,Saturday 12:00,4742,11063
None,276.32,0.25,0,20,light rain,Friday 0:00,1335,31667
None,269.35,0,0,1,sky is clear,Wednesday 8:00,5155,6292
None,253.88,0,0,5,sky is clear,Tuesday 10:00,4443,10974
None,269.49,0,0,20,few clouds,Thursday 1:00,328,37187
None,273.36,0,0,90,heavy snow,Friday 11:00,4228,7963
None,293.23,0,0,1,sky is clear,Saturday 10:00,4694,28567
None,289.06,0,0,90,overcast clouds,Sunday 23:00,1041,25979
None,283.63,0,0,0,Sky is Clear,Friday 3:00,414,20647
None,258.92,0,0,90,overcast clouds,Friday 11:00,4909,18786
None,257.46,0,0,75,broken clouds,Wednesday 20:00,2327,1688
None,299.97,0,0,75,broken clouds,Sunday 17:00,4093,3157
None,270.88,0,0,5,sky is clear,Thursday 11:00,5058,17002
None,272.62,0,0,1,light snow,Sunday 14:00,4272,13215
None,297.88,0,0,0,Sky is Clear,Thursday 13:00,5333,44689
None,287.35,0,0,90,overcast clouds,Monday 6:00,5814,19859
None,266.63,0,0,90,heavy snow,Saturday 5:00,664,27919
None,291.93,0,0,0,Sky is Clear,Monday 0:00,848,46181
None,251.43,0,0,20,few clouds,Tuesday 18:00,3797,2441
None,276.58,0,0,1,sky is clear,Saturday 22:00,3360,29078
None,268.05,0,0,75,broken clouds,Monday 1:00,318,33791
None,265.28,0,0,1,sky is clear,Friday 4:00,750,44644
None,273.54,0,0,90,mist,Thursday 21:00,2910,9585
None,277.64,0,0,64,broken clouds,Sunday 13:00,4099,30178
None,289.79,0,0,75,drizzle,Wednesday 19:00,3634,15411
None,259.36,0,0,1,sky is clear,Friday 4:00,826,44646
None,294.92,0,0,90,mist,Monday 2:00,272,37092
None,274.79,0,0,90,overcast clouds,Friday 1:00,429,9803
None,300.55,0,0,40,scattered clouds,Thursday 19:00,3744,42569
None,276.65,0,0,90,mist,Sunday 22:00,2095,6498
None,275.23,0,0,1,sky is clear,Saturday 6:00,1475,17557
None,283.01,0,0,90,drizzle,Friday 21:00,3120,1404
None,260.84,0,0,90,light snow,Thursday 16:00,5141,45974
None,271.29,0,0,90,overcast clouds,Thursday 16:00,6772,38358
None,295.93,0,0,0,Sky is Clear,Tuesday 13:00,5244,10954
None,271.47,0,0,1,sky is clear,Friday 16:00,6512,43894
None,285.92,0,0,76,broken clouds,Thursday 23:00,1453,19504
None,272.58,0,0,90,overcast clouds,Saturday 19:00,3423,12513
None,288.92,0,0,1,sky is clear,Wednesday 22:00,1112,46849
None,264.97,0,0,90,haze,Thursday 13:00,4729,35291
None,275.02,0,0,90,fog,Thursday 5:00,2914,18396
None,295.66,0,0,75,mist,Thursday 5:00,2961,37194
None,263.15,0,0,1,sky is clear,Saturday 23:00,1771,2969
None,285.949,0,0,88,overcast clouds,Tuesday 17:00,5825,37273
None,267.68,0,0,90,light snow,Thursday 18:00,4672,3470
None,300.39,1.78,0,75,moderate rain,Sunday 16:00,4259,42873
None,304.09,0,0,20,few clouds,Sunday 18:00,3701,12891
None,291.94,4.74,0,75,thunderstorm,Thursday 17:00,5272,16131
None,276.29,0,0,1,sky is clear,Tuesday 2:00,235,13144
None,268.02,0,0,90,fog,Sunday 0:00,353,10870
None,293.35,0,0,75,broken clouds,Saturday 21:00,3442,25483
None,297.92,0,0,75,broken clouds,Tuesday 19:00,3694,45931
None,291.35,0,0,5,sky is clear,Friday 22:00,3112,7870
None,287.83,0,0,75,mist,Saturday 5:00,936,26531
None,295.88,0,0,40,scattered clouds,Monday 12:00,4857,26562
None,274.28,0,0,90,light intensity drizzle,Thursday 19:00,2940,30703
None,274.62,0,0,1,sky is clear,Thursday 11:00,4867,29977
None,277.19,0,0,1,fog,Wednesday 6:00,6039,30905
None,254.29,0,0,1,haze,Sunday 12:00,3735,4558
None,283.43,0,0,1,sky is clear,Thursday 7:00,6876,41210
None,269.08,0,0,75,light snow,Tuesday 11:00,4877,19420
None,269.29,0,0,90,light snow,Wednesday 0:00,356,3459
None,287.59,0,0,90,drizzle,Sunday 13:00,5108,37706
None,278.8,0,0,75,broken clouds,Thursday 5:00,2666,42146
None,273.08,0,0,5,sky is clear,Saturday 21:00,3896,39651
None,265.44,0,0,90,overcast clouds,Sunday 0:00,999,38117
None,276.55,0,0,92,drizzle,Thursday 21:00,3905,20171
None,274.32,0,0,90,overcast clouds,Friday 2:00,365,26970
None,271.62,0,0,90,mist,Saturday 9:00,3716,6094
None,277.47,0,0,1,sky is clear,Tuesday 2:00,251,47676
None,275.27,0,0,90,light snow,Monday 20:00,2394,37881
None,282.17,0,0,90,haze,Thursday 21:00,3613,5021
None,274.89,1.11,0,90,moderate rain,Friday 13:00,4124,1195
None,268.15,0,0,20,few clouds,Wednesday 17:00,6199,46913
None,262.54,0,0,90,overcast clouds,Friday 10:00,4672,19388
None,294.49,0,0,1,sky is clear,Tuesday 20:00,3530,16512
None,282.2,0,0,75,broken clouds,Friday 22:00,2897,32984
None,297.73,0,0,1,sky is clear,Monday 9:00,4570,34341
None,263.51,0,0,1,sky is clear,Monday 2:00,270,11160
None,302.87,0,0,1,sky is clear,Saturday 0:00,1423,480
None,279.77,0,0,75,broken clouds,Saturday 0:00,962,24765
None,270.45,0,0,90,mist,Tuesday 7:00,6574,43813
None,274.86,0,0,90,haze,Thursday 11:00,5059,5880
None,292.96,3.8,0,92,moderate rain,Tuesday 19:00,2830,34483
None,286.15,0,0,75,moderate rain,Wednesday 16:00,6597,35815
None,287.33,0,0,1,proximity thunderstorm,Monday 6:00,5747,21282
None,261.93,0,0,90,light snow,Tuesday 6:00,5675,30117
None,303.49,0,0,48,scattered clouds,Saturday 16:00,3952,16087
None,301.15,0,0,40,scattered clouds,Thursday 14:00,3257,46847
None,299.57,0,0,40,scattered clouds,Tuesday 16:00,6269,12893
None,257.21,0,0,90,overcast clouds,Sunday 22:00,2215,46437
None,279.08,0,0,1,sky is clear,Thursday 0:00,732,44452
None,278.28,0,0,75,light rain,Sunday 1:00,742,2603
None,259.88,0,0,1,sky is clear,Sunday 6:00,726,1068
None,276.88,0,0,90,drizzle,Monday 21:00,2308,14288
None,256.59,0,0,90,light snow,Monday 7:00,4301,11817
None,271.23,0,0,90,overcast clouds,Tuesday 6:00,5741,45596
None,280.15,0,0,90,light rain,Wednesday 3:00,354,15963
None,276.48,0,0,90,moderate rain,Wednesday 14:00,4704,14297
None,295.51,0,0,8,sky is clear,Wednesday 4:00,850,42214
None,285.58,0,0,1,mist,Thursday 7:00,6251,29021
None,273.98,0,0,90,heavy snow,Sunday 5:00,438,18190
None,254.96,0,0,1,mist,Sunday 3:00,545,11894
None,295.38,0,0,24,few clouds,Saturday 15:00,4489,13624
None,289.28,0,0,90,proximity thunderstorm,Tuesday 23:00,1093,9617
None,272.73,0,0,90,mist,Saturday 0:00,625,45354
None,293.15,0,0,1,sky is clear,Friday 21:00,2903,2061
None,300.5,0,0,1,light rain,Sunday 15:00,4264,35194
None,263.82,0.76,0,90,light rain,Wednesday 6:00,5165,28196
None,279.62,0.25,0,90,light rain,Thursday 21:00,3078,42519
None,260.48,0,0,75,broken clouds,Thursday 11:00,4686,11775
None,255.93,0,0,0,sky is clear,Friday 2:00,313,13052
None,279.29,0,0,90,mist,Saturday 11:00,3998,45745
None,272.35,0,0,90,mist,Tuesday 4:00,821,24837
None,283.41,0,0,75,broken clouds,Sunday 19:00,4253,39913
None,298.81,0,0,0,Sky is Clear,Wednesday 17:00,6077,6420
None,294.87,0,0,75,light rain,Sunday 20:00,2960,13692
None,256.89,0,0,90,light snow,Monday 4:00,803,20217
None,266.42,0,0,90,mist,Saturday 3:00,367,3229
None,294.45,0,0,20,few clouds,Friday 9:00,5306,13228
None,298.17,0,0,1,sky is clear,Thursday 15:00,5713,17372
None,270.81,0,0,90,mist,Monday 20:00,2131,22181
None,264.47,0,0,1,sky is clear,Monday 6:00,5626,33430
None,265.75,0,0,1,sky is clear,Saturday 4:00,385,25493
None,273.21,0,0,1,sky is clear,Monday 11:00,4304,32126
None,278.35,0.25,0,0,light intensity drizzle,Saturday 0:00,1312,20673
None,277.96,0,0,1,sky is clear,Wednesday 20:00,3115,4663
None,280.51,0,0,90,mist,Wednesday 15:00,5999,36689
None,270.69,0,0,1,sky is clear,Sunday 20:00,2447,12133
None,278.84,0,0,40,scattered clouds,Tuesday 18:00,4430,1777
None,276.87,0,0,90,mist,Saturday 16:00,4426,10830
None,291.72,0,0,90,mist,Wednesday 18:00,4627,5727
None,294.02,2.86,0,75,proximity thunderstorm,Saturday 23:00,2441,17637
None,270.36,0,0,1,sky is clear,Friday 5:00,2691,38743
None,274.29,0,0,40,mist,Saturday 23:00,3427,35499
None,286.41,0,0,1,sky is clear,Sunday 0:00,1687,40533
None,278.68,0,0,1,sky is clear,Tuesday 22:00,2101,14768
None,296.71,0,0,1,sky is clear,Thursday 23:00,1292,29691
None,289.47,0,0,90,overcast clouds,Wednesday 1:00,375,11957
None,271.16,0,0,90,overcast clouds,Tuesday 2:00,258,13968
None,278.51,0,0,90,light rain,Thursday 17:00,6316,40620
None,271.01,0,0,90,snow,Sunday 15:00,2171,14018
None,288.29,0,0,1,sky is clear,Tuesday 22:00,1584,31333
None,275.79,0,0,90,overcast clouds,Friday 22:00,2453,28873
None,289.08,0,0,5,sky is clear,Sunday 9:00,3214,6204
None,277.83,0,0,1,sky is clear,Saturday 2:00,698,42111
None,290.75,0,0,1,sky is clear,Thursday 17:00,6131,27231
None,255.15,0,0,5,sky is clear,Tuesday 17:00,4561,41394
None,292.15,0,0,40,mist,Tuesday 11:00,4652,10036
None,275.15,0,0,40,scattered clouds,Wednesday 1:00,436,398
None,285.87,0,0,1,sky is clear,Saturday 16:00,5322,43277
None,290.19,0,0,40,mist,Tuesday 0:00,673,14594
None,275.34,0,0,90,light rain,Wednesday 9:00,4853,10582
None,282.36,0,0,90,moderate rain,Friday 9:00,4961,35583
None,276.34,0,0,90,overcast clouds,Tuesday 19:00,3149,10891
None,276.06,0,0,90,mist,Monday 19:00,3076,33640
None,293.82,0,0,90,thunderstorm,Friday 2:00,300,31595
None,283.81,0,0,40,scattered clouds,Sunday 6:00,880,2215
None,274.78,0,0,20,few clouds,Wednesday 12:00,4815,7829
None,295.99,0,0,1,sky is clear,Monday 14:00,5245,30255
None,277.03,0,0,1,sky is clear,Tuesday 21:00,1892,40879
None,285.04,0,0,0,Sky is Clear,Thursday 4:00,867,14789
None,293.38,0,0,92,overcast clouds,Sunday 19:00,2987,17773
None,273.79,0,0,90,overcast clouds,Tuesday 17:00,6035,7014
None,286.58,0,0,90,mist,Sunday 17:00,5823,2229
None,268.22,0,0,90,mist,Tuesday 22:00,1511,7154
None,281.43,0,0,1,sky is clear,Sunday 23:00,850,10300
None,259.06,0,0,75,broken clouds,Friday 4:00,633,24809
None,266.41,0,0,75,broken clouds,Thursday 22:00,2020,14683
None,299.5,0,0,1,sky is clear,Wednesday 13:00,4675,10292
None,275.15,0,0,90,mist,Friday 12:00,3958,26556
None,284.14,0,0,90,overcast clouds,Friday 11:00,4937,34587
None,299.72,0,0,40,scattered clouds,Thursday 15:00,5066,6798
None,276.78,0,0,1,sky is clear,Thursday 12:00,5024,24728
None,284.93,1.02,0,92,moderate rain,Thursday 2:00,258,4679
None,257.29,0,0,75,haze,Monday 11:00,3638,15820
None,270.55,0,0,90,fog,Saturday 17:00,2709,20796
None,262.43,0,0,1,mist,Thursday 9:00,5389,40417
None,297.97,0,0,40,scattered clouds,Sunday 13:00,3415,16743
None,293.06,1.14,0,20,proximity thunderstorm,Saturday 3:00,435,26255
None,295.25,0,0,68,broken clouds,Thursday 21:00,3263,5783
None,268.25,0,0,90,overcast clouds,Sunday 22:00,1030,24929
None,292.91,0.3,0,40,mist,Thursday 3:00,395,3509
None,296.81,0,0,40,scattered clouds,Wednesday 15:00,6011,6438
None,293.63,0,0,1,moderate rain,Sunday 23:00,1471,23064
None,272.86,0,0,90,heavy snow,Wednesday 2:00,276,7581
None,276.89,0,0,75,broken clouds,Friday 13:00,4885,36085
None,298.48,0,0,75,broken clouds,Saturday 22:00,2760,4811
None,270.34,0,0,90,light snow,Monday 2:00,264,1124
None,263.67,0,0,1,sky is clear,Friday 16:00,6403,16666
None,289.16,0,0,90,overcast clouds,Tuesday 5:00,2981,46474
None,256.88,0,0,1,sky is clear,Saturday 4:00,389,19369
None,265.48,0,0,40,scattered clouds,Tuesday 10:00,3237,45953
None,277.9,0,0,75,broken clouds,Tuesday 11:00,4619,40374
None,286.94,0,0,1,sky is clear,Saturday 22:00,3002,24067
None,292.42,0,0,1,sky is clear,Thursday 1:00,444,6666
None,294.68,0,0,75,mist,Monday 16:00,5927,22494
None,267.56,0,0,90,mist,Friday 5:00,2242,21201
None,290.68,0,0,1,sky is clear,Sunday 23:00,1886,36982
None,268.7,0,0,40,scattered clouds,Friday 7:00,6660,6899
None,271.15,0,0,5,sky is clear,Wednesday 19:00,3529,8408
None,288.46,0,0,1,sky is clear,Sunday 9:00,3327,31026
None,259.98,0,0,90,mist,Thursday 7:00,6870,15088
None,269.86,0,0,1,sky is clear,Saturday 6:00,1666,29641
None,264.54,0,0,90,mist,Sunday 19:00,1800,8935
None,286.71,0,0,92,mist,Wednesday 2:00,312,13542
None,289.51,0,0,90,moderate rain,Friday 6:00,5391,4807
None,301.54,0,0,1,sky is clear,Saturday 12:00,4623,27464
None,265.34,0,0,1,sky is clear,Friday 15:00,5953,30875
None,288.32,0,0,1,sky is clear,Saturday 22:00,2602,17325
None,282.08,0,0,75,light rain,Thursday 16:00,6813,39345
None,286.72,0,0,90,proximity thunderstorm,Sunday 21:00,2161,3503
None,275.28,0,0,90,overcast clouds,Friday 12:00,5218,40380
None,275.93,0,0,90,overcast clouds,Saturday 21:00,2579,10540
None,296.22,0,0,48,scattered clouds,Thursday 22:00,2150,16825
None,296.81,0,0,32,scattered clouds,Sunday 14:00,4368,29190
None,293.49,0,0,20,few clouds,Friday 20:00,3360,11835
None,260.19,0,0,75,broken clouds,Friday 9:00,3870,47451
None,272.49,0,0,75,light snow,Thursday 1:00,323,13468
None,283.29,0,0,1,sky is clear,Saturday 21:00,3199,10594
None,258.91,0,0,20,few clouds,Sunday 23:00,985,34647
None,285.65,0,0,75,light intensity drizzle,Monday 10:00,4523,6272
None,290.02,0.25,0,90,mist,Wednesday 0:00,581,15103
None,261.36,0,0,1,sky is clear,Friday 2:00,311,28835
None,290.48,0,0,90,overcast clouds,Tuesday 16:00,6894,2106
None,296.15,0,0,40,scattered clouds,Friday 17:00,5763,44519
None,294.02,0,0,1,sky is clear,Sunday 23:00,1075,36223
None,273.4,0,0,90,light snow,Sunday 7:00,1057,46077
None,251.11,0,0,90,light snow,Monday 9:00,3792,177
None,293.53,0,0,75,broken clouds,Friday 19:00,3578,40736
None,289.7,0,0,1,sky is clear,Monday 22:00,1830,39171
None,291.22,0,0,75,broken clouds,Thursday 5:00,2938,7082
None,281.02,0,0,85,mist,Monday 4:00,810,25326
None,282.09,0,0,75,broken clouds,Tuesday 3:00,315,29026
None,291.38,0,0,90,overcast clouds,Monday 16:00,6356,6592
None,296.864,0,0,64,broken clouds,Saturday 14:00,4264,5345
None,277.01,0,0,1,mist,Sunday 7:00,1218,31533
None,291.04,0,0,40,scattered clouds,Friday 20:00,2777,20958
None,282.16,0,0,90,haze,Monday 17:00,5697,563
None,269.9,0,0,20,few clouds,Saturday 4:00,383,817
None,264.93,0,0,90,light snow,Thursday 4:00,908,34943
None,296.47,0,0,1,sky is clear,Thursday 17:00,5710,39941
None,288.41,0,0,75,broken clouds,Tuesday 0:00,594,29699
None,294.13,1.4,0,75,moderate rain,Thursday 23:00,1306,23296
None,301.44,0,0,1,sky is clear,Wednesday 14:00,5286,34685
None,283.87,0.25,0,40,light rain,Wednesday 7:00,6775,21368
None,276.51,0,0,64,broken clouds,Saturday 13:00,4187,30817
None,294.49,25.46,0,90,thunderstorm,Sunday 21:00,2118,37119
None,302.55,0,0,1,sky is clear,Saturday 19:00,3438,2189
None,284.58,0,0,90,light rain,Wednesday 14:00,5167,45734
None,299.94,0,0,40,scattered clouds,Monday 19:00,3146,40122
None,297.5,0,0,48,scattered clouds,Thursday 15:00,5795,19952
None,279.62,0,0,90,fog,Wednesday 0:00,608,40400
None,291.24,7.37,0,90,heavy intensity rain,Sunday 4:00,354,26385
None,278.036,0,0,0,Sky is Clear,Monday 20:00,2193,35142
None,301.91,0,0,0,Sky is Clear,Tuesday 15:00,6068,27996
Martin Luther King Jr Day,266.08,0,0,1,mist,Monday 0:00,698,38812
None,291.78,0.38,0,90,mist,Friday 8:00,5687,47701
None,288.29,0,0,90,overcast clouds,Tuesday 14:00,5395,39682
None,294.08,0,0,1,sky is clear,Sunday 16:00,4169,46661
None,291.08,0.76,0,90,light rain,Saturday 8:00,3503,26550
None,285.82,0,0,48,scattered clouds,Friday 9:00,4637,18906
None,275,0.25,0,90,light rain,Tuesday 17:00,5968,17734
None,274.51,0,0,1,mist,Wednesday 4:00,887,12716
None,271.88,0,0,1,sky is clear,Sunday 3:00,503,32201
None,298.08,0,0,1,sky is clear,Saturday 4:00,455,4402
None,295.39,0,0,20,few clouds,Saturday 10:00,3699,41245
None,282.057,0,0,20,few clouds,Wednesday 16:00,6211,22886
None,286.92,0.51,0,76,light rain,Thursday 18:00,4759,18589
None,278.02,0,0,40,scattered clouds,Friday 9:00,5239,37348
None,290.37,0,0,1,sky is clear,Saturday 21:00,3192,23723
None,278.84,0,0,90,heavy intensity drizzle,Tuesday 21:00,2078,20149
None,295.91,0,0,90,light rain,Tuesday 12:00,4865,30452
None,277.09,0,0,1,mist,Saturday 6:00,1200,24226
None,291.55,0,0,90,moderate rain,Friday 7:00,5821,17393
None,290.66,0,0,0,Sky is Clear,Monday 22:00,1926,29454
None,269.64,0,0,90,light snow,Friday 20:00,2849,9326
None,294.35,0,0,1,sky is clear,Thursday 17:00,5783,5945
None,283.48,0.76,0,90,drizzle,Monday 10:00,4226,25400
None,297.29,0,0,1,sky is clear,Monday 21:00,2847,45098
None,270.51,0,0,5,sky is clear,Sunday 19:00,2950,27739
None,296.91,0,0,75,broken clouds,Sunday 15:00,3769,48192
None,275.55,0,0,90,fog,Sunday 14:00,4511,43679
None,288.99,0,0,1,mist,Saturday 6:00,971,15989
None,291.36,0,0,0,Sky is Clear,Wednesday 22:00,2042,27235
None,292.99,0,0,1,sky is clear,Monday 1:00,491,40767
None,260.74,0,0,99,overcast clouds,Monday 18:00,4454,31438
None,292.36,0,0,20,few clouds,Monday 15:00,5955,25236
None,273.21,0,0,90,mist,Sunday 6:00,739,29656
None,277.89,0,0,1,sky is clear,Saturday 1:00,788,8318
None,289.14,0,0,1,sky is clear,Sunday 3:00,436,18622
None,269.21,0,0,90,light snow,Thursday 14:00,5252,46202
None,296.38,0,0,75,broken clouds,Friday 14:00,3482,7488
None,294.87,0,0,1,sky is clear,Sunday 1:00,711,21979
None,292.88,0,0,90,mist,Monday 9:00,4767,34464
None,276.48,0,0,1,sky is clear,Saturday 12:00,5204,27398
None,257.82,0,0,1,sky is clear,Thursday 1:00,338,34844
None,294.52,0,0,20,few clouds,Monday 0:00,807,35649
None,291.87,0,0,1,sky is clear,Tuesday 23:00,1587,13706
None,263.32,0,0,90,overcast clouds,Friday 3:00,436,33409
None,269.18,0,0,64,light snow,Thursday 15:00,4965,22974
None,266.15,0,0,90,mist,Tuesday 11:00,3454,15314
None,297.16,0,0,20,few clouds,Sunday 18:00,4186,33627
None,287.28,0,0,40,fog,Tuesday 7:00,6353,2814
None,281.134,0,0,24,few clouds,Friday 16:00,6143,15691
None,290.75,0,0,1,mist,Friday 4:00,923,25217
None,273.94,0,0,90,haze,Tuesday 9:00,5088,40631
None,280.22,0,0,90,mist,Saturday 16:00,4278,11009
None,277.15,0,0,5,mist,Sunday 6:00,842,38908
None,274.15,0,0,90,light rain,Friday 9:00,4444,17108
None,291.07,0,0,90,light rain,Wednesday 6:00,5523,12114
None,289.35,0,0,75,broken clouds,Monday 7:00,1589,3026
None,269.51,0,0,5,sky is clear,Tuesday 18:00,4670,27573
None,272.65,0,0,90,mist,Wednesday 19:00,2815,45993
None,297.26,0,0,40,light rain,Sunday 21:00,2725,43961
None,266.95,0,0,1,sky is clear,Sunday 23:00,1239,6998
None,273.36,0,0,90,haze,Thursday 9:00,5222,41997
None,292.23,0,0,1,proximity thunderstorm,Wednesday 5:00,2980,9444
None,289.72,0,0,90,light rain,Wednesday 7:00,6863,20118
